customer_id,first_name,last_name,email,phone,address,city,country,registration_date,birth_date,gender,customer_segment
690,Robert,Thomas,philip68@example.org,+34821202495,"Pasaje Evaristo Murcia 748 Apt. 53 , La Coruña, 45670",Collinsberg,China,2024-07-01,1998-02-06,M,Basic
691,Sebastian,Murphy,tonocasal@example.com,+1-961-453-8059,"Via Edelmiro Vázquez 1, Asturias, 47782",Ochoaville,Gabon,2024-03-20,1991-01-01,F,Premium
692,Norma,Cuervo,mark29@example.net,455.822.0499x407,"Plaza Espiridión Cerro 21 Apt. 76 , Tarragona, 22070",Annettefurt,Western Sahara,2020-09-02,1950-09-18,M,Basic
693,José Manuel,Perez,riveroemilio@example.net,+34874 22 97 18,"Alameda Angelina Aroca 56 Puerta 5 , Asturias, 15454",Kathrynborough,Canada,2023-09-10,1966-07-19,F,Premium
694,Ryan,Romeu,martinrivas@example.net,+1-538-911-2557x97085,"USNS Short, FPO AE 81968",Zaragoza,Luxemburgo,2021-08-24,1987-11-22,O,Premium
695,Sebastián,Herrera,tzorrilla@example.com,001-914-490-0512x608,"469 Wendy Shoals Suite 007, Millsberg, KS 37861",Lugo,Saint Martin,2024-08-11,1997-10-02,F,Premium
696,Eusebia,Campos,christina16@example.net,8387627184,"Callejón Nadia Cobo 78, Toledo, 39405",Wilkersonside,Comoras,2021-03-20,2003-05-19,F,Basic
697,Débora,Heredia,wvizcaino@example.net,+1-890-730-2281x57222,"6972 Jennifer Track, Johnburgh, PR 32216",West Malikborough,Eritrea,2022-07-14,1971-03-08,F,Standard
698,Aureliano,Simó,vargasgeorgina@example.net,+1-489-993-9139,"784 Anthony Point Apt. 439, Kathleenberg, WV 45087",Amandatown,Finlandia,2021-03-16,1955-12-29,O,Premium
699,Inmaculada,Goodwin,dwilliams@example.com,+34807141640,"02029 Krista Common, North Donna, DE 05578",Tanyaland,República Centroafricana,2024-04-30,1961-05-19,M,Standard
700,Segismundo,Thomas,juanitacueto@example.org,+1-623-636-7310x2791,"Ronda de Eligia Cuéllar 778, La Rioja, 46747",Shermanhaven,Svalbard & Jan Mayen Islands,2023-05-01,1974-09-18,F,Standard
701,Brandon,Smith,hvelazquez@example.net,(886)815-7404x758,"57101 Miller Mission Suite 271, Soliston, NC 40885",Badajoz,Thailand,2024-07-23,1986-04-21,O,Basic
702,Nilo,Torrents,stacey80@example.org,753-574-1739,"Paseo de Marisela Flor 70, La Rioja, 48957",Lugo,Filipinas,2023-01-04,1946-05-11,O,Standard
703,Carmina,Brandt,marisol76@example.net,559.290.5775x17916,"Callejón de Eusebio Verdú 93, Castellón, 04245",Frederickport,Vietman,2023-01-13,1951-11-23,O,Basic
704,Xavier,Cabrero,imeldaavila@example.com,+34821 176 365,"84580 Holloway Lakes Suite 615, North Jaime, SC 82869",Toledo,Bangladesh,2020-11-10,1977-08-16,O,Premium
705,Jose,Garrido,aristides17@example.org,270.646.4393x7695,"Pasaje de Eladio Peñalver 64 Puerta 9 , Ciudad, 11350",Salamanca,Romania,2023-09-26,1957-11-30,O,Premium
706,Danielle,Lowe,amandabentley@example.net,+1-439-648-9113,"Paseo Juan Manuel Gargallo 93, Valencia, 02436",Ceuta,Haiti,2022-10-06,1952-12-31,F,Premium
707,Emily,Romeu,agarcia@example.com,+1-537-499-1233x552,"Camino Olimpia Suarez 62 Apt. 81 , Cádiz, 26597",East Melissaport,Côte d'Ivoire,2021-12-16,1959-12-07,M,Standard
708,Paco,Pierce,hmcmillan@example.net,+34 847 65 02 57,"472 Sandy Estates Suite 470, Jenniferborough, OK 78610",Port Brittany,Martinique,2020-08-11,1951-01-24,O,Premium
709,Paulino,Yuste,smithdaniel@example.net,+1-505-428-5252x087,"8661 Crystal Lodge, Port Davehaven, PR 06226",Castilloshire,Sierra Leone,2021-08-05,1972-08-26,M,Premium
710,Phillip,Cole,danielle24@example.com,(962)624-4237x917,"854 Bailey Mount Apt. 449, West James, MS 67753",Ávila,Suriname,2025-01-31,1969-11-26,M,Standard
711,Bautista,Mason,asenjotelmo@example.org,471-896-1567x59625,"578 Justin Brook Apt. 541, North Josephberg, NY 81902",Madrid,Libia,2023-10-16,1993-10-29,F,Standard
712,Edward,Hernandez,qpla@example.net,+34972336698,"Rambla de Adoración Paredes 53, Almería, 42953",Cantabria,Malta,2025-01-11,1989-08-16,M,Standard
713,Nuria,Taylor,gharrison@example.org,+34 842 81 62 26,"4887 Rebecca Walk Apt. 716, North Amandabury, PA 68013",Edwardsport,French Southern Territories,2021-02-01,1974-07-01,M,Premium
714,Gracia,Uría,carmelita07@example.net,+34848336787,"48862 Brandon Expressway Suite 367, Port Elizabethville, MT 58911",La Coruña,Islas Marshall,2024-04-06,1988-03-21,O,Basic
715,Samantha,Montes,evangelina81@example.net,5777160536,"Calle Pepito Berenguer 9, La Coruña, 10561",Jaén,Ireland,2022-02-25,2006-06-28,O,Basic
716,Gaspar,Abellán,dafnediez@example.com,431-903-7344x79551,"Acceso de Juliana Páez 50 Apt. 64 , Guipúzcoa, 08377",North Austin,Honduras,2021-05-03,1969-10-14,M,Basic
717,Sofía,Delgado,jeffery60@example.com,285.647.9320x03400,"Pasaje de Félix Gomez 11, La Coruña, 07688",Álava,Cayman Islands,2022-10-27,1993-06-16,F,Premium
718,Thomas,Vives,woodtyler@example.com,+34873 63 25 53,"772 Smith Pike Apt. 037, North Jessica, MN 04801",Granada,Tunisia,2021-06-11,2001-04-19,O,Standard
719,Justin,Uribe,cayetanosegui@example.net,+34984 859 316,"Camino de Griselda Ramón 11 Apt. 85 , La Coruña, 39331",Málaga,Albania,2021-10-29,1989-05-05,O,Standard
720,Michelle,Coloma,jamesgarner@example.net,+34956 618 077,"Avenida Ema Plaza 78 Piso 0 , Ourense, 41187",Toledo,Saint Kitts and Nevis,2022-06-04,1952-11-10,O,Standard
721,Heidi,Banks,zaragozasoraya@example.com,+34 948 249 885,"Urbanización de Aitana Montes 92 Puerta 8 , Girona, 27598",Álava,Portugal,2021-07-08,1989-11-18,F,Premium
722,Gabriela,Delgado,ana-belensoler@example.org,(397)455-8844x93525,"2068 Marcus Parkway, Jenniferton, TX 83194",Badajoz,República Popular Democrática de Corea,2020-08-22,1950-09-12,M,Standard
723,Rosalía,Tapia,jeronimo69@example.net,+34 845 99 25 62,"Rambla Ramón Porcel 90, Teruel, 42149",Valencia,Djibouti,2020-09-23,1988-04-16,M,Basic
724,April,Mack,gertrudistorrens@example.net,+34 846 188 513,"128 Dunn Estates Apt. 469, Mooreberg, HI 51678",East Kelly,Macao,2023-05-03,1955-08-21,O,Premium
725,Máximo,Oller,azeneth47@example.org,+34976103305,"64931 Garcia Motorway Apt. 264, Andrewton, NJ 91160",La Coruña,Islas Marshall,2023-10-17,1949-09-14,M,Basic
726,Anselmo,Pomares,joneschristopher@example.net,+34 913 89 28 80,"2152 Thompson Lights, East Tammybury, GA 49899",Huelva,República Popular Democrática de Corea,2023-01-18,1993-01-16,M,Standard
727,Natalio,Fortuny,danilo73@example.net,837.329.5089x0549,"Cuesta Pilar Barbero 285, Vizcaya, 25762",Jacobton,Greece,2023-12-13,1947-09-14,F,Premium
728,Courtney,Alcázar,tatianaclemente@example.net,+1-931-743-1904x403,"Via Fabio Mascaró 785, Huesca, 36610",Smithside,San Marino,2023-09-02,1992-05-04,O,Standard
729,Rosa,Bradley,qkelly@example.net,+34 876 69 40 50,"125 Amy Fields, Stewartmouth, AS 86593",Pagestad,Gambia,2021-06-29,1999-04-01,M,Standard
730,Joseph,Porter,iwhite@example.net,+34822577076,"Calle Teobaldo Rico 48, Huelva, 34537",Samanthafurt,Estonia,2024-05-27,1955-05-24,O,Premium
731,Richard,Navas,kathryn43@example.org,4085064906,"Paseo de Jesús Luján 73 Puerta 0 , Ceuta, 04722",Lake James,Italia,2025-01-20,1983-06-23,F,Basic
732,William,Lopez,lidiagras@example.org,+34 822 204 641,"1326 Andrew Road Apt. 924, Cookport, NH 03184",León,Bahamas,2023-04-30,1959-04-26,M,Premium
733,Molly,Diaz,msureda@example.com,+34846 745 910,"7712 Austin Corners Suite 842, Angelamouth, GU 64429",Soria,Philippines,2025-06-11,1996-01-04,M,Standard
734,Ian,Rosales,patrickrice@example.com,+34842 216 055,"692 Bartlett Springs, New Carriemouth, PR 54030",Salamanca,Grenada,2024-04-19,1948-09-14,M,Premium
735,Karen,Redondo,melissarice@example.net,(452)739-0458x205,"Glorieta Segismundo Sánchez 37 Piso 3 , Murcia, 24515",Huesca,Etiopía,2024-02-17,1968-12-06,O,Premium
736,Nathan,Reed,alexander58@example.com,+34691 96 23 22,"Pasaje de Elisa Carlos 3 Piso 1 , Tarragona, 37211",Cádiz,Perú,2024-03-21,1984-07-26,M,Premium
737,Aura,Vega,josemiranda@example.net,+34848 64 42 36,"Vial Lorenza Castejón 279 Piso 5 , Segovia, 08365",Santa Cruz de Tenerife,Guyana,2021-07-29,2006-08-15,M,Premium
738,Michele,Marquez,natanaelcaro@example.org,+34 985 741 729,"41831 Laura Union, Josephport, AK 19302",Burgos,Estados Unidos de América,2023-12-03,1979-08-08,F,Standard
739,Felicia,Morales,samanthapage@example.net,715-508-7964,"Vial Manolo Cerdá 22, Melilla, 15491",Sextonview,Belize,2021-11-15,2005-07-07,M,Premium
740,Kathryn,Tur,garateismael@example.net,229-545-0483x27577,"Calle de Marisa Álvarez 6, Guipúzcoa, 26105",Alicante,Kuwait,2022-02-19,1967-03-23,O,Basic
741,Arthur,Bishop,matthewfaulkner@example.org,4636676411,"Pasadizo de Chus Sanmartín 24 Piso 4 , Cuenca, 16129",East Lauren,Qatar,2021-07-17,1981-03-02,O,Premium
742,Eliseo,Silva,sanchoingrid@example.net,+1-654-853-9201x7750,"84009 Peters Mount Suite 255, South Larrytown, CO 52034",North Laurieshire,Federación de Rusia,2023-01-15,1995-02-20,F,Basic
743,Teófilo,Barriga,diazjoshua@example.org,+34824 42 90 73,"Paseo Merche Montoya 2 Piso 2 , Ourense, 39698",North Tyler,Swazilandia,2022-10-18,1993-09-21,O,Premium
744,Amarilis,Clark,tonocazorla@example.org,+1-385-349-4389x7093,"4163 Robin Ferry, Jacksonberg, UT 91589",East Deniseville,Zambia,2022-04-24,1977-05-01,F,Standard
745,Catalina,Cardona,hudsonkimberly@example.org,001-244-267-3357x1689,"Callejón de Carlos Rovira 82 Puerta 6 , Cáceres, 02655",Lugo,Dominica,2022-08-23,2003-09-05,M,Premium
746,Abel,Campbell,inesllorente@example.org,+34 843 496 064,"Calle de Andrea Carrera 23, Castellón, 27063",Lake Eric,Tuvalu,2024-04-09,1960-11-18,O,Standard
747,Kathleen,Zuniga,thomas82@example.org,+34834 931 272,"USCGC Cox, FPO AA 71198",Asturias,United States of America,2022-06-13,1951-05-06,F,Premium
748,Anne,Cabanillas,sonia14@example.org,(526)633-6980x02918,"Camino Clímaco Valenzuela 67, Albacete, 25843",Aprilville,Micronesia,2020-08-09,1970-03-10,M,Premium
749,Remigio,Iborra,eva27@example.org,652.359.3339x284,"256 Miles Plaza, Hudsontown, VA 91129",Burgos,Grecia,2022-09-13,2004-04-08,F,Standard
750,Liliana,Jimenez,hicksmegan@example.com,+34925 669 104,"Calle Josefa Hervia 65, Castellón, 50373",Málaga,Thailand,2025-05-17,1986-12-01,F,Standard
751,Modesta,Mclaughlin,chambersnicholas@example.net,2422718525,"Ronda de Rosalía Juliá 1, Toledo, 44078",Valladolid,Israel,2021-06-04,1963-08-08,O,Premium
752,Jacob,Moran,hterron@example.net,968-442-3618,"448 Edward Ports Suite 858, Vegafort, OK 37526",Duncanton,Tokelau,2020-10-22,1951-12-06,M,Standard
753,Rodolfo,Gomila,marcelobelmonte@example.net,+1-723-792-4199x70337,"C. Celia Pons 29, Huesca, 51136",Valencia,Austria,2021-09-17,2000-04-11,F,Standard
754,Aitana,Quintero,jarnaiz@example.org,(898)993-1623x73087,"7667 Espinoza Forge Suite 753, Angieport, NV 53913",Port Keith,Jordania,2022-03-02,1958-07-10,O,Premium
755,Nicanor,Verdugo,rbrown@example.org,+34717025159,"Plaza Reynaldo Peñalver 3, Soria, 01483",Davidside,Islas Salomón,2021-08-07,1967-05-01,F,Basic
756,Katie,Nash,william04@example.net,6636890369,"3169 Erica Parks, South Christie, OH 05544",Alicante,Belice,2022-04-05,1995-09-03,M,Premium
757,Christopher,Weber,nalcala@example.org,+34883 845 858,"6713 Brown Pass Suite 793, North Benjamin, IN 11224",Ávila,Federación de Rusia,2025-01-01,1944-07-10,F,Basic
758,Isaac,Barco,calvetmarita@example.org,+34 883 831 978,"Vial de Vanesa Jurado 389, Teruel, 34754",West Lorimouth,El Salvador,2021-10-26,1990-05-11,O,Basic
759,Daniel,Johnson,upenalver@example.org,449-506-3111x285,"Pasaje de Kike Gisbert 28 Apt. 06 , Granada, 26542",Mikeville,Madagascar,2024-04-27,1977-08-18,F,Premium
760,Ronald,Sanz,sarah27@example.com,+34 859 574 381,"3873 Sarah Island, Martinezview, UT 02811",Cantabria,Swazilandia,2023-09-26,1951-03-23,M,Standard
761,Benigna,Cerdán,jasoncabrera@example.org,656.423.3158x83192,"Glorieta de Edmundo Peral 99, Vizcaya, 36136",South Richardside,Burkina Faso,2024-01-03,1996-03-13,F,Premium
762,Kevin,Koch,dmcintyre@example.org,+34 926 001 705,"37342 Marcia Union, New Jamesfurt, PA 19552",Cáceres,Mayotte,2022-08-08,1960-09-30,O,Standard
763,Eladio,Farmer,rachelgill@example.com,7448833089,"020 Rodriguez Street Apt. 595, Lake Dale, WY 90745",North Jane,Cuba,2021-09-06,1951-08-19,M,Premium
764,Michelle,Fowler,adkinssara@example.com,303-475-8333x48601,"Cuesta de Toribio Solé 65 Piso 3 , Guipúzcoa, 24624",Álava,Vietnam,2021-07-28,1990-03-18,M,Premium
765,Benjamin,Sosa,valentinacarmona@example.org,+34 886481975,"Paseo de Esmeralda Andrade 43 Puerta 5 , Zamora, 32153",Danberg,Gabon,2024-07-22,1971-07-20,O,Standard
766,Julia,Lastra,sclark@example.net,+34 844 763 234,"USCGC Jackson, FPO AA 51175",Tarragona,Bahrain,2020-08-23,1994-12-07,F,Basic
767,Kelsey,Nelson,caridad10@example.org,+34975 05 96 52,"Acceso Clímaco Álvarez 332, Lleida, 50895",Markmouth,Belice,2023-07-10,1983-02-17,O,Premium
768,Rodolfo,Garrison,canocarlota@example.org,+34 977698798,"Unit 1076 Box 3471, DPO AE 01311",Málaga,Denmark,2023-08-22,2000-12-07,F,Premium
769,Perla,Bowman,prudenciacarbajo@example.net,675.553.7522,"271 Eric Locks Suite 637, South Julian, ND 07743",Barronborough,Bangladesh,2020-07-30,1944-12-29,F,Standard
770,Haley,Knight,cpina@example.com,+34 747844057,"Glorieta Conrado Moles 2 Apt. 03 , Guipúzcoa, 31873",Herringtown,Guinea Bissau,2022-11-18,1948-07-01,O,Basic
771,Ester,Walters,ujohnson@example.net,+34943883633,"Plaza de Gregorio Valle 529 Piso 6 , Lugo, 20223",Lake Lisa,Luxemburgo,2023-07-18,1966-10-26,O,Basic
772,Vito,Soler,wendyjohnson@example.net,+34984 288 218,"Via de Reinaldo Valverde 18 Puerta 1 , Huelva, 28741",La Coruña,Malawi,2022-08-02,1954-02-28,F,Standard
773,Herminio,Amorós,djohnston@example.net,+34972680442,"Plaza Eloísa Ramón 77 Piso 7 , Ciudad, 31059",Cantabria,Alemania,2025-04-26,1991-09-08,M,Basic
774,Michelle,Mclaughlin,christopherhernandez@example.net,(833)678-8833,"6198 Kennedy Lock, Calhountown, ND 71553",Ourense,Jersey,2022-11-22,1986-12-29,M,Premium
775,Christy,Lledó,jborja@example.net,+34 820026388,"82659 Steve Brooks, Johnsonstad, OH 28664",Jaén,Timor-Leste,2021-04-09,1988-08-17,M,Standard
776,Che,Correa,kevin67@example.net,(265)834-8402x229,"Paseo de Martin Morillo 59, Melilla, 46493",Lauraberg,Pakistan,2020-11-22,1970-06-01,F,Standard
777,Paul,Badía,tamayoestefania@example.com,340.432.1924x6398,"Urbanización Dorotea Abascal 9 Apt. 34 , León, 05186",Ávila,Nicaragua,2024-01-16,1995-05-02,O,Standard
778,Laura,Duncan,marina95@example.org,814-612-6971,"883 Jack Plaza, Carterview, PW 48043",Almería,Turkmenistán,2024-08-01,1980-08-29,F,Standard
779,Theresa,Viñas,cheramirez@example.net,+34900 19 46 23,"Paseo Clemente Barrera 5 Piso 7 , Teruel, 06339",Port Cheryl,Israel,2023-02-10,1948-01-10,M,Basic
780,Morgan,Camacho,rosselloadelina@example.com,+34 920 893 620,"Camino Prudencio Ródenas 707, Cuenca, 09400",Albacete,Portugal,2024-11-19,1985-06-15,O,Standard
781,Rufino,Smith,manuelramsey@example.net,+34843519175,"645 Thomas Ramp, Victoriahaven, OR 62491",Guadalajara,Gibraltar,2023-12-13,1956-09-11,O,Standard
782,Bridget,Ferreras,sbeard@example.org,+34 928960881,"Rambla Eugenio Pavón 46 Apt. 16 , Madrid, 14324",Vizcaya,Monaco,2023-09-27,1954-02-25,O,Basic
783,Daniela,Espejo,andres74@example.org,+34 826 880 356,"5626 Crystal Manors Suite 921, Youngtown, SC 70711",Harrellfort,Irlanda,2022-04-04,1953-02-01,M,Premium
784,Ani,Landry,granadosmaria-carmen@example.net,001-325-870-8811x7197,"Vial Sebastian Grande 97 Apt. 21 , Santa Cruz de Tenerife, 19233",Lake Rickyton,Liberia,2023-01-01,1997-07-10,F,Premium
785,Theresa,González,dalilacabello@example.net,+34 927 762 535,"Acceso de Juliana Sierra 544 Apt. 20 , Zamora, 38223",Segovia,Ethiopia,2022-02-24,1966-07-27,M,Premium
786,Elizabeth,Moreno,bradleybarnes@example.net,241.979.9180,"Callejón Segismundo Enríquez 62, Ceuta, 12603",La Rioja,República Democrática Popular Lao,2020-07-03,1950-04-03,F,Premium
787,Kenneth,Acuña,boscheligio@example.org,9308034817,"50345 Anna Forest Apt. 255, North Michellechester, AL 20162",Castellón,Mauricio,2020-07-09,2007-03-14,F,Standard
788,Jason,Buendía,zromero@example.com,248-448-6307x1687,"Vial Rebeca Salazar 67 Puerta 5 , Granada, 50828",Macdonaldstad,Kiribati,2024-06-07,1963-12-29,M,Standard
789,Esteban,Jones,sancho99@example.net,+34842 819 841,"Glorieta Graciana Cózar 9 Piso 8 , Granada, 39157",Larryberg,Burundi,2020-11-06,1986-12-31,F,Premium
790,Wilfredo,Diez,qmalone@example.com,+34 838 807 944,"Alameda Rafael Barreda 78, Asturias, 14244",Pontevedra,Australia,2020-09-06,1989-09-18,F,Premium
791,Edward,Swanson,fosterjose@example.net,+34988 84 98 77,"Pasaje de Mateo Cerdá 3, Málaga, 26043",Cáceres,Burkina Faso,2025-04-08,1985-10-27,M,Standard
792,Coral,Tovar,luiscalvo@example.net,+34 881 38 90 57,"449 Ibarra Flat, East Julieburgh, UT 21748",Cantabria,Zambia,2024-12-16,1961-11-03,F,Standard
793,Jorge,Cornejo,jessica48@example.com,+34 976 997 820,"Pasadizo Tecla Abad 26, Girona, 04857",East Alexis,Zambia,2024-11-18,1947-07-06,M,Premium
794,Amy,Duffy,puentejimena@example.net,+34 975 66 17 84,"7784 Garcia Passage, Port Keithfurt, RI 04265",West Destinyhaven,Saint Pierre and Miquelon,2023-01-24,1964-02-29,M,Basic
795,Aarón,Robbins,monroeamy@example.net,+34 843 190 785,"Vial Chema Raya 68, Lleida, 26615",East Todd,Denmark,2020-11-07,1964-04-16,M,Premium
796,Carlito,Solomon,gcook@example.org,+34823 74 82 09,"552 Rhonda Passage Apt. 889, Bergberg, VI 50868",Zamora,Turkmenistan,2022-08-05,1971-02-13,M,Standard
797,Candela,Medina,nando70@example.com,+34 871 96 14 53,"6734 Blake Island Suite 753, Keithtown, IA 04509",Jaén,Bosnia y Herzegovina,2022-05-12,1964-11-22,M,Standard
798,Thomas,Belda,amanda70@example.org,(620)992-6884x540,"Camino Pablo Aguilera 946 Piso 8 , Huesca, 32368",New Caitlinville,Solomon Islands,2023-12-02,2003-08-05,O,Premium
799,Sarah,Ocaña,ytorrens@example.org,+34888144319,"Paseo Cristina Ramírez 85, Las Palmas, 48451",Segovia,Arabia Saudita,2025-05-12,1968-06-04,O,Premium
800,Shawn,Pascual,micheal33@example.net,+34885 250 746,"USS Smith, FPO AE 34317",Dakotaton,Timor-Leste,2023-04-15,1951-08-16,O,Premium
801,Francisca,Fabra,ctoledo@example.org,+34922564064,"3067 Melanie Meadows, Port Dana, CO 05791",East Lisa,American Samoa,2022-05-30,1990-02-25,F,Standard
802,Ulises,Galindo,jcortes@example.org,+34 946 93 70 28,"9123 Kaylee Forges Apt. 694, New Richardmouth, PW 20131",South Richardbury,Greenland,2024-03-14,1952-03-22,O,Standard
803,Mariano,Stephens,hneal@example.com,5546627545,"0561 Kelly Fields Apt. 324, Howardberg, NC 20766",Toledo,Somalia,2021-10-03,2006-03-09,F,Standard
804,Adora,Gabaldón,amandacervantes@example.org,+34 885 90 19 86,"775 Cohen Mount, Petershaven, RI 49057",Tarragona,Burkina Faso,2023-08-31,1982-10-22,F,Basic
805,Amanda,Hodges,rgallagher@example.net,+34 924 08 12 22,"Avenida Florina Espejo 46, Badajoz, 14737",León,Panamá,2020-10-18,1944-12-13,F,Premium
806,Mark,Johnson,kelleykeith@example.org,850.850.5432x800,"C. Berto Contreras 336, Castellón, 25249",Ryanfort,Somalia,2025-04-23,1971-04-11,F,Basic
807,Hailey,Snow,ronald39@example.net,+34872985268,"89697 Ramirez Port Suite 144, Port Justin, WV 53796",West Ericberg,Swazilandia,2021-11-21,1996-10-09,F,Basic
808,Felix,Salgado,bastidamacaria@example.org,409-596-6618x87977,"PSC 4850, Box 3291, APO AP 52107",Jameshaven,Iceland,2021-01-02,1973-07-25,F,Premium
809,David,Richardson,sernapedro@example.com,001-838-429-3721,"Glorieta de León Berrocal 534 Piso 8 , Lleida, 45732",Córdoba,Guernsey,2020-11-14,1998-10-06,M,Standard
810,Alma,Noguera,bbaker@example.org,+34 847647400,"4954 Gonzalez Lakes, Lake Kristenchester, GA 30800",Ourense,Ucrania,2022-06-03,1965-01-31,M,Premium
811,Óscar,Davila,bernabemedina@example.org,(971)540-4267x1746,"Via de Desiderio Canales 65, Guadalajara, 03480",Málaga,Aruba,2022-04-21,1980-11-03,O,Standard
812,Clementina,Belda,kbauza@example.net,+34 887093393,"Via de Curro Peñalver 921, Pontevedra, 17141",Guadalajara,Nicaragua,2022-03-27,1954-04-25,M,Standard
813,Scott,Bryant,umcconnell@example.org,+34981 845 432,"Cuesta de Maximiliano Feliu 73 Piso 9 , Granada, 48529",Ceuta,Guyana,2021-05-20,1975-07-06,F,Premium
814,Amor,Diaz,erika16@example.org,+34981 36 83 73,"Alameda de Matilde Salmerón 7 Puerta 9 , Teruel, 36689",Alicante,Cuba,2024-06-04,1994-04-09,M,Standard
815,Danielle,Carrillo,saezflorinda@example.org,(688)902-4696,"06329 Erin Field, West Evanville, KS 04332",León,Palestinian Territory,2023-06-19,1957-12-02,F,Basic
816,Gabriela,Crespi,edgar75@example.net,001-464-206-4156x24161,"Avenida Teodoro Pintor 94, La Coruña, 02352",Teruel,Venezuela,2020-11-25,1975-09-17,F,Premium
817,Larry,Brown,sanchopaco@example.net,+34 733 06 69 61,"895 William Fork, Jonesland, TX 03391",Ceuta,Maldives,2024-05-23,1958-01-28,O,Basic
818,Leoncio,Alcántara,mcortes@example.com,(916)578-4163,"446 Jason Mills, Erikaview, VA 27437",Port William,Azerbaijan,2021-03-16,1988-07-04,M,Basic
